"","Season","Player","Team","position","game_id","game_date","home_team","away_team","G","A1","A2","PTS","PrPTS","GS","SOG","eGF","eGA","GF.","PPG","PPA1","PPA2","SHG","SHA1","SHA2","FOW","FOL","PIM","Blk","TO","SV","GA"
"1716","2017","Heather  Schwarz","BOS","F","18507433","2017-11-04","BOS","CTW",1,0,0,1,1,1.66,6,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"1717","2017","Jamie Goldsmith","CTW","F","18507433","2017-11-04","BOS","CTW",1,0,0,1,1,-0.35,3,0,0,NA,1,0,0,0,0,0,1,15,0,1,0,0,0
"1718","2017","Janine Weber","BOS","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,1.29,3,0,0,NA,0,0,0,0,0,0,13,5,0,0,1,0,0
"1719","2017","Jillian Dempsey","BOS","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.45,3,0,0,NA,0,0,0,0,0,0,6,5,0,4,0,0,0
"1720","2017","Jordan Brickner","CTW","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1721","2017","Jordan Smelker","BOS","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,-0.06,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
"1722","2017","Juana Baribeau","CTW","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.44,4,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1723","2017","Kaliya Johnson","BOS","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"1724","2017","Kathryn Tomaselli","BOS","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
"1725","2017","Kelly Babstock","CTW","F","18507433","2017-11-04","BOS","CTW",0,1,0,1,1,1.53,9,1,0,1,0,0,0,0,0,0,12,10,4,0,1,0,0
"1726","2017","Lexi Bender","BOS","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.22,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1727","2017","Marissa Gedman","BOS","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
"1728","2017","Meagan Mangene","BOS","D|F","18507433","2017-11-04","BOS","CTW",0,1,0,1,1,1.08,4,0,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0
"1729","2017","Paige Harrington","BOS","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,1,0,0,0
"1730","2017","Rachael Ade","CTW","D","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1731","2017","Sam Faber","CTW","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0
"1732","2017","Shannon Doyle","CTW","D","18507433","2017-11-04","BOS","CTW",0,1,0,1,1,0.64,0,0,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0
"1733","2017","Stephanie  Mock","CTW","F","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,-0.49,1,0,0,NA,0,0,0,0,0,0,1,6,0,0,0,0,0
"1734","2017","Sydney Rossman","CTW","G","18507433","2017-11-04","BOS","CTW",0,0,0,0,0,2.92,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,28,1
"1735","2017","Alyssa Gagliardi","BOS","D","18507435","2017-12-02","BOS","BUF",2,1,0,3,3,2.91,4,0,0,NA,1,1,0,0,0,0,0,0,2,0,0,0,0
"1736","2017","Amanda Leveille","BUF","G","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,1.62,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,33,3
"1737","2017","Brittany Ott","BOS","G","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,1.78,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,27,2
"1738","2017","Colleen  Murphy","BUF","D","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,-0.06,1,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
"1739","2017","Corey  Stearns","BOS","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.59,1,0,0,NA,0,0,0,0,0,0,12,8,0,0,0,0,0
"1740","2017","Corinne Buie","BUF","F","18507435","2017-12-02","BOS","BUF",0,0,1,1,0,0.63,1,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,0
"1741","2017","Dana Trivigno","BOS","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,-0.18,1,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,0
"1742","2017","Emily Field","BOS","F","18507435","2017-12-02","BOS","BUF",0,0,1,1,0,0.75,1,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"1743","2017","Hayley  Scamurra","BUF","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,-0.18,1,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,0
"1744","2017","Jacquie Greco","BUF","D","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1745","2017","Janine Weber","BOS","F","18507435","2017-12-02","BOS","BUF",0,1,0,1,1,1.29,2,0,0,NA,0,0,0,0,0,0,8,3,2,0,0,0,0
"1746","2017","Jess Jones","BUF","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.34,2,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"1747","2017","Jillian Dempsey","BOS","F","18507435","2017-12-02","BOS","BUF",0,1,0,1,1,0.96,4,0,0,NA,0,1,0,0,0,0,10,11,0,0,0,0,0
"1748","2017","Jordan Smelker","BOS","F","18507435","2017-12-02","BOS","BUF",1,0,0,1,1,1.22,2,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"1749","2017","Jordyn Burns","BUF","D","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
"1750","2017","Katherine Donohue","BUF","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,-0.25,1,0,0,NA,0,0,0,0,0,0,1,4,0,0,0,0,0
"1751","2017","Kathryn Tomaselli","BOS","F","18507435","2017-12-02","BOS","BUF",0,0,1,1,0,0.75,1,0,0,NA,0,0,0,0,0,0,1,1,0,0,1,0,0
"1752","2017","Kaylyn  Schroka","BUF","F","18507435","2017-12-02","BOS","BUF",0,1,0,1,1,0.97,3,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0
"1753","2017","Kristin Lewicki","BUF","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,-0.01,1,0,0,NA,0,0,0,0,0,0,10,11,0,0,0,0,0
"1754","2017","Lexi Bender","BOS","D","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,-0.06,1,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
"1755","2017","Marissa Gedman","BOS","D","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
"1756","2017","Mary Parker","BOS","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757","2017","Meagan Mangene","BOS","D|F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1758","2017","Michaela Levine","BOS","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1759","2017","Paige Harrington","BOS","D","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1760","2017","Rebecca  Vint","BUF","F","18507435","2017-12-02","BOS","BUF",1,0,0,1,1,0.92,3,0,0,NA,1,0,0,0,0,0,8,10,2,1,0,0,0
"1761","2017","Sarah  Edney","BUF","D","18507435","2017-12-02","BOS","BUF",1,0,0,1,1,1.05,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"1762","2017","Taylor Accursi","BUF","F","18507435","2017-12-02","BOS","BUF",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,4,4,0,0,0,0,0
"1763","2017","Kelsey  Koelzer","MET","D","18507437","2017-12-16","BOS","MET",0,0,1,1,0,0.75,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1764","2017","Alexa Gruschow","MET","F","18507437","2017-12-16","BOS","MET",1,1,0,2,2,2.41,2,2,1,0.666666666666667,0,0,0,0,0,0,12,6,2,2,0,0,0
"1765","2017","Alyssa Gagliardi","BOS","D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,-0.01,3,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"1766","2017","Ashley Johnston","MET","D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1767","2017","Bray Ketchum","MET","F","18507437","2017-12-16","BOS","MET",0,1,1,2,1,1.44,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"1768","2017","Brittany Ott","BOS","G","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.48,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,32,4
"1769","2017","Corey  Stearns","BOS","F","18507437","2017-12-16","BOS","MET",0,1,0,1,1,0.28,0,1,1,0.5,0,0,0,0,0,0,6,9,0,0,0,0,0
"1770","2017","Courtney Burke","MET","D","18507437","2017-12-16","BOS","MET",0,1,0,1,1,1.3,6,1,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0
"1771","2017","Emily Field","BOS","F","18507437","2017-12-16","BOS","MET",0,0,0,0,0,-0.01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1772","2017","Erika  Lawler","MET","F","18507437","2017-12-16","BOS","MET",1,0,0,1,1,1.04,3,0,1,0,1,0,0,0,0,0,9,10,2,0,0,0,0
"1773","2017","Harrison Browne","MET","F","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1774","2017","Heather  Schwarz","BOS","F","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1775","2017","Janine Weber","BOS","F","18507437","2017-12-16","BOS","MET",1,0,0,1,1,0.93,2,1,0,1,0,0,0,0,0,0,4,5,2,0,0,0,0
"1776","2017","Jenny Ryan","MET","D","18507437","2017-12-16","BOS","MET",1,0,0,1,1,1.33,3,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0
"1777","2017","Jillian Dempsey","BOS","F","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.8,4,0,1,0,0,0,0,0,0,0,14,11,0,2,0,0,0
"1778","2017","Jordan Smelker","BOS","F","18507437","2017-12-16","BOS","MET",0,0,0,0,0,-0.06,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1779","2017","Kaleigh Fratkin","BOS","F|D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,-0.06,1,1,1,0.5,0,0,0,0,0,0,0,0,2,2,0,0,0
"1780","2017","Kaliya Johnson","BOS","D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.11,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1781","2017","Kathryn Tomaselli","BOS","F","18507437","2017-12-16","BOS","MET",0,1,0,1,1,0.75,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1782","2017","Katie  Fitzgerald","MET","G","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.8,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,20,2
"1783","2017","Kiira Dosdall","MET","D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.33,3,1,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"1784","2017","Lexi Bender","BOS","D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1785","2017","Madison Packer","MET","F","18507437","2017-12-16","BOS","MET",0,1,0,1,1,1.2,4,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0
"1786","2017","Marissa Gedman","BOS","D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.11,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1787","2017","Mary Parker","BOS","F","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.05,2,1,1,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0
"1788","2017","Meagan Mangene","BOS","D|F","18507437","2017-12-16","BOS","MET",1,0,0,1,1,1.27,4,1,1,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0
"1789","2017","Michelle Picard","MET","D","18507437","2017-12-16","BOS","MET",0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1790","2017","Miye D'Oench","MET","F","18507437","2017-12-16","BOS","MET",1,0,0,1,1,1.32,4,2,1,0.666666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0
"1791","2017","Paige Harrington","BOS","D","18507437","2017-12-16","BOS","MET",0,0,1,1,0,0.47,0,1,1,0.5,0,0,0,0,0,0,0,0,2,2,0,0,0
"1792","2017","Rebecca Morse","MET","D","18507437","2017-12-16","BOS","MET",0,0,0,0,0,0.1,2,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
"1793","2017","Rebecca Russo","MET","F","18507437","2017-12-16","BOS","MET",0,0,1,1,0,0.86,2,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0
"1794","2017","Tatiana Rafter","MET","F","18507437","2017-12-16","BOS","MET",0,0,0,0,0,-0.36,0,0,0,NA,0,0,0,0,0,0,3,6,0,0,0,0,0
"1795","2017","Kelsey  Koelzer","MET","D","18507441","2018-01-20","BOS","MET",1,1,1,3,2,2.39,1,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0
"1796","2017","Alexa Gruschow","MET","F","18507441","2018-01-20","BOS","MET",1,1,0,2,2,1.87,1,2,0,1,0,0,0,1,0,0,14,13,0,0,0,0,0
"1797","2017","Alyssa Gagliardi","BOS","D","18507441","2018-01-20","BOS","MET",0,0,0,0,0,-0.06,1,0,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0
"1798","2017","Ashley Johnston","MET","D","18507441","2018-01-20","BOS","MET",0,0,0,0,0,-0.06,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0
"1799","2017","Bray Ketchum","MET","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1800","2017","Brittany Ott","BOS","G","18507441","2018-01-20","BOS","MET",0,0,0,0,0,-2.76,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,16,5
"1801","2017","Corey  Stearns","BOS","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.09,3,0,0,NA,0,0,0,0,0,0,6,8,0,0,0,0,0
"1802","2017","Courtney Burke","MET","D","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1803","2017","Dana Trivigno","BOS","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.34,2,0,2,0,0,0,0,0,0,0,3,2,0,2,0,0,0
"1804","2017","Emily Field","BOS","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.33,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1805","2017","Erika  Lawler","MET","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.29,2,1,0,1,0,0,0,0,0,0,8,6,2,0,0,0,0
"1806","2017","Harrison Browne","MET","F","18507441","2018-01-20","BOS","MET",1,0,0,1,1,1.11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1807","2017","Heather  Schwarz","BOS","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,-0.12,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"1808","2017","Janine Weber","BOS","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.34,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1809","2017","Jenny Ryan","MET","D","18507441","2018-01-20","BOS","MET",0,1,0,1,1,0.58,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0
"1810","2017","Jillian Dempsey","BOS","F","18507441","2018-01-20","BOS","MET",1,0,0,1,1,1.2,4,0,2,0,0,0,0,0,0,0,9,11,0,0,1,0,0
"1811","2017","Jordan Smelker","BOS","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.12,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0
"1812","2017","Kaleigh Fratkin","BOS","F|D","18507441","2018-01-20","BOS","MET",0,0,1,1,0,0.63,3,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"1813","2017","Kaliya Johnson","BOS","D","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.05,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,1,0,0
"1814","2017","Kathryn Tomaselli","BOS","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
"1815","2017","Katie  Fitzgerald","MET","G","18507441","2018-01-20","BOS","MET",0,0,0,0,0,2.08,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,22,1
"1816","2017","Kiira Dosdall","MET","D","18507441","2018-01-20","BOS","MET",0,1,0,1,1,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"1817","2017","Lauren Wash","MET","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
"1818","2017","Lexi Bender","BOS","D","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1819","2017","Madison Packer","MET","F","18507441","2018-01-20","BOS","MET",1,0,1,2,1,1.96,4,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
"1820","2017","Mary Parker","BOS","F","18507441","2018-01-20","BOS","MET",0,1,0,1,1,0.62,2,0,0,NA,0,0,0,0,0,0,0,2,0,1,0,0,0
"1821","2017","Meagan Mangene","BOS","D|F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,-0.25,1,0,0,NA,0,0,0,0,0,0,1,4,0,1,0,0,0
"1822","2017","Michelle Picard","MET","D","18507441","2018-01-20","BOS","MET",0,0,0,0,0,-0.34,0,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0
"1823","2017","Paige Harrington","BOS","D","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"1824","2017","Rebecca Morse","MET","D","18507441","2018-01-20","BOS","MET",1,0,0,1,1,1.16,3,0,0,NA,0,0,0,1,0,0,0,0,2,0,0,0,0
"1825","2017","Rebecca Russo","MET","F","18507441","2018-01-20","BOS","MET",0,1,1,2,1,1.62,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1826","2017","Tatiana Rafter","MET","F","18507441","2018-01-20","BOS","MET",0,0,0,0,0,0.71,1,0,0,NA,0,0,0,0,0,0,8,3,0,0,0,0,0
"1827","2017","Alyssa Gagliardi","BOS","D","18507444","2018-02-04","BOS","CTW",0,1,0,1,1,0.64,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"1828","2017","Brittany Ott","BOS","G","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.38,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,17,2
"1829","2017","Corey  Stearns","BOS","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,3,0,1,1,0,0
"1830","2017","Cydney Roesler","CTW","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0
"1831","2017","Dana Trivigno","BOS","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,1.05,3,0,1,0,0,0,0,0,0,0,12,6,0,0,0,0,0
"1832","2017","Elizabeth  Parker","BOS","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"1833","2017","Emily Field","BOS","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.1,2,2,1,0.666666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0
"1834","2017","Emily Fluke","CTW","F","18507444","2018-02-04","BOS","CTW",0,1,0,1,1,0.58,1,1,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0
"1835","2017","Emma Greco","CTW","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"1836","2017","Grace Klienbach","CTW","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1837","2017","Hanna  Beattie","CTW","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,-0.85,1,1,0,1,0,0,0,0,0,0,3,11,0,0,0,0,0
"1838","2017","Heather  Schwarz","BOS","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,-0.17,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1839","2017","Jamie Goldsmith","CTW","F","18507444","2018-02-04","BOS","CTW",1,0,0,1,1,1.82,2,1,2,0.333333333333333,0,0,0,0,0,0,8,3,0,1,0,0,0
"1840","2017","Jillian Dempsey","BOS","F","18507444","2018-02-04","BOS","CTW",0,0,1,1,0,0.63,1,2,1,0.666666666666667,0,0,0,0,0,0,10,11,0,1,0,0,0
"1841","2017","Jordan Brickner","CTW","D","18507444","2018-02-04","BOS","CTW",1,0,0,1,1,1.22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1842","2017","Jordan Smelker","BOS","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,-0.01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1843","2017","Juana Baribeau","CTW","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,-0.07,2,0,0,NA,0,0,0,0,0,0,3,4,2,0,0,0,0
"1844","2017","Kaleigh Fratkin","BOS","F|D","18507444","2018-02-04","BOS","CTW",0,1,0,1,1,0.35,2,2,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0
"1845","2017","Kaliya Johnson","BOS","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"1846","2017","Kaycie Anderson","CTW","F","18507444","2018-02-04","BOS","CTW",0,1,0,1,1,0.75,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1847","2017","Lexi Bender","BOS","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1848","2017","Mary Parker","BOS","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"1849","2017","Meagan Mangene","BOS","D|F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1850","2017","Meghan   Huertas","CTW","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.55,5,1,0,1,0,0,0,0,0,0,5,5,0,2,0,0,0
"1851","2017","Paige Harrington","BOS","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1852","2017","Rachael Ade","CTW","D","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0,0,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"1853","2017","Sam Faber","CTW","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.17,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"1854","2017","Shannon Doyle","CTW","D","18507444","2018-02-04","BOS","CTW",0,0,1,1,0,0.75,1,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"1855","2017","Stephanie  Mock","CTW","F","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.11,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1856","2017","Sydney   Daniels","BOS","F","18507444","2018-02-04","BOS","CTW",2,0,0,2,2,2.55,5,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"1857","2017","Sydney Rossman","CTW","G","18507444","2018-02-04","BOS","CTW",0,0,0,0,0,0.38,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,17,2
"1858","2017","Alyssa Gagliardi","BOS","D","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,0.33,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1859","2017","Amanda Leveille","BUF","G","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,0.8,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,20,2
"1860","2017","Brianna  Laing","BOS","G","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,-2.58,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,3
"1861","2017","Colleen  Murphy","BUF","D","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"1862","2017","Corey  Stearns","BOS","F","18507446","2018-02-18","BOS","BUF",0,0,1,1,0,0.11,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0
"1863","2017","Corinne Buie","BUF","F","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,0.34,2,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"1864","2017","Dana Trivigno","BOS","F","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,0.05,2,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
"1865","2017","Emily Field","BOS","F","18507446","2018-02-18","BOS","BUF",1,1,0,2,2,1.75,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1866","2017","Hayley  Scamurra","BUF","F","18507446","2018-02-18","BOS","BUF",1,1,0,2,2,1.97,3,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"1867","2017","Heather  Schwarz","BOS","F","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1868","2017","Jacquie Greco","BUF","D","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1869","2017","Janine Weber","BOS","F","18507446","2018-02-18","BOS","BUF",0,0,0,0,0,-0.15,3,0,0,NA,0,0,0,0,0,0,5,9,0,0,0,0,0
"1870","2017","Jess Jones","BUF","F","18507446","2018-02-18","BOS","BUF",0,1,0,1,1,0.52,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
